Barcode,Date of thesis,Total checkouts since 1994,,,,,,,,,,,,,,,,,,,
15495047,2004,0,,,,,,,,,,,,,,,,,,,
15495245,2004,0,,,,,,,,,,,,,,,,,,,
15495310,2004,0,,,,,,,,,,,,,,,,,,,
15495500,2004,0,,,,,,,,,,,,,,,,,,,
15495708,2004,0,,,,,,,,,,,,,,,,,,,
15495815,2004,0,,,,,,,,,,,,,,,,,,,
15495831,2004,0,,,,,,,,,,,,,,,,,,,
15495864,2004,0,,,,,,,,,,,,,,,,,,,
15495955,2004,0,,,,,,,,,,,,,,,,,,,
15495971,2004,0,,,,,,,,,,,,,,,,,,,
15495989,2004,0,,,,,,,,,,,,,,,,,,,
15496045,2004,0,,,,,,,,,,,,,,,,,,,
15496110,2004,0,,,,,,,,,,,,,,,,,,,
15496177,2004,0,,,,,,,,,,,,,,,,,,,
15496185,2004,0,,,,,,,,,,,,,,,,,,,
15496342,2004,0,,,,,,,,,,,,,,,,,,,
15496359,2004,0,,,,,,,,,,,,,,,,,,,
15496458,2004,0,,,,,,,,,,,,,,,,,,,
15496490,2004,0,,,,,,,,,,,,,,,,,,,
15496508,2004,0,,,,,,,,,,,,,,,,,,,
15496789,2004,0,,,,,,,,,,,,,,,,,,,
15496920,2004,0,,,,,,,,,,,,,,,,,,,
15496953,2004,0,,,,,,,,,,,,,,,,,,,
15497050,2004,0,,,,,,,,,,,,,,,,,,,
15497100,2004,0,,,,,,,,,,,,,,,,,,,
15497241,2004,0,,,,,,,,,,,,,,,,,,,
15497357,2004,0,,,,,,,,,,,,,,,,,,,
15497381,2004,0,,,,,,,,,,,,,,,,,,,
15497522,2004,0,,,,,,,,,,,,,,,,,,,
15497555,2004,0,,,,,,,,,,,,,,,,,,,
15497571,2004,0,,,,,,,,,,,,,,,,,,,
15497720,2004,0,,,,,,,,,,,,,,,,,,,
15497738,2004,0,,,,,,,,,,,,,,,,,,,
15497829,2004,0,,,,,,,,,,,,,,,,,,,
15497886,2004,0,,,,,,,,,,,,,,,,,,,
15497894,2004,0,,,,,,,,,,,,,,,,,,,
15498009,2004,0,,,,,,,,,,,,,,,,,,,
15498041,2004,0,,,,,,,,,,,,,,,,,,,
15498082,2004,0,,,,,,,,,,,,,,,,,,,
15498249,2004,0,,,,,,,,,,,,,,,,,,,
15498256,2004,0,,,,,,,,,,,,,,,,,,,
15547664,2004,0,,,,,,,,,,,,,,,,,,,
15547797,2004,0,,,,,,,,,,,,,,,,,,,
15547813,2004,0,,,,,,,,,,,,,,,,,,,
15547920,2004,0,,,,,,,,,,,,,,,,,,,
15547979,2004,0,,,,,,,,,,,,,,,,,,,
15548027,2004,0,,,,,,,,,,,,,,,,,,,
15548068,2004,0,,,,,,,,,,,,,,,,,,,
15548209,2004,0,,,,,,,,,,,,,,,,,,,
15548241,2004,0,,,,,,,,,,,,,,,,,,,
15548340,2004,0,,,,,,,,,,,,,,,,,,,
15548456,2004,0,,,,,,,,,,,,,,,,,,,
15551369,2004,0,,,,,,,,,,,,,,,,,,,
15585953,2005,15,,,,,,,,,,,,,,,,,,,
15595333,2005,14,,,,,,,,,,,,,,,,,,,
15587512,2005,11,,,,,,,,,,,,,,,,,,,
16845695,2005,10,,,,,,,,,,,,,,,,,,,
14769954,2005,9,,,,,,,,,,,,,,,,,,,
15587330,2005,9,,,,,,,,,,,,,,,,,,,
15595291,2005,9,,,,,,,,,,,,,,,,,,,
15551401,2005,8,,,,,,,,,,,,,,,,,,,
15585391,2005,8,,,,,,,,,,,,,,,,,,,
15585631,2005,8,,,,,,,,,,,,,,,,,,,
15587066,2005,8,,,,,,,,,,,,,,,,,,,
15587447,2005,8,,,,,,,,,,,,,,,,,,,
15587777,2005,8,,,,,,,,,,,,,,,,,,,
15588189,2005,8,,,,,,,,,,,,,,,,,,,
15670102,2005,8,,,,,,,,,,,,,,,,,,,
16229544,2005,8,,,,,,,,,,,,,,,,,,,
15585656,2005,7,,,,,,,,,,,,,,,,,,,
15586258,2005,7,,,,,,,,,,,,,,,,,,,
15586597,2005,7,,,,,,,,,,,,,,,,,,,
15587421,2005,7,,,,,,,,,,,,,,,,,,,
15588312,2005,7,,,,,,,,,,,,,,,,,,,
15594658,2005,7,,,,,,,,,,,,,,,,,,,
15703309,2005,7,,,,,,,,,,,,,,,,,,,
15551633,2005,6,,,,,,,,,,,,,,,,,,,
15561665,2005,6,,,,,,,,,,,,,,,,,,,
15561756,2005,6,,,,,,,,,,,,,,,,,,,
15585409,2005,6,,,,,,,,,,,,,,,,,,,
15587801,2005,6,,,,,,,,,,,,,,,,,,,
15595077,2005,6,,,,,,,,,,,,,,,,,,,
15670011,2005,6,,,,,,,,,,,,,,,,,,,
15703101,2005,6,,,,,,,,,,,,,,,,,,,
15724073,2005,6,,,,,,,,,,,,,,,,,,,
15724313,2005,6,,,,,,,,,,,,,,,,,,,
15551468,2005,5,,,,,,,,,,,,,,,,,,,
15561459,2005,5,,,,,,,,,,,,,,,,,,,
15561475,2005,5,,,,,,,,,,,,,,,,,,,
15561657,2005,5,,,,,,,,,,,,,,,,,,,
15561699,2005,5,,,,,,,,,,,,,,,,,,,
15585375,2005,5,,,,,,,,,,,,,,,,,,,
15585482,2005,5,,,,,,,,,,,,,,,,,,,
15585508,2005,5,,,,,,,,,,,,,,,,,,,
15586001,2005,5,,,,,,,,,,,,,,,,,,,
15586100,2005,5,,,,,,,,,,,,,,,,,,,
15586670,2005,5,,,,,,,,,,,,,,,,,,,
15586811,2005,5,,,,,,,,,,,,,,,,,,,
15587033,2005,5,,,,,,,,,,,,,,,,,,,
15587074,2005,5,,,,,,,,,,,,,,,,,,,
15587322,2005,5,,,,,,,,,,,,,,,,,,,
15587389,2005,5,,,,,,,,,,,,,,,,,,,
15587579,2005,5,,,,,,,,,,,,,,,,,,,
15588379,2005,5,,,,,,,,,,,,,,,,,,,
15594542,2005,5,,,,,,,,,,,,,,,,,,,
15594666,2005,5,,,,,,,,,,,,,,,,,,,
15594831,2005,5,,,,,,,,,,,,,,,,,,,
15594872,2005,5,,,,,,,,,,,,,,,,,,,
15594906,2005,5,,,,,,,,,,,,,,,,,,,
15595184,2005,5,,,,,,,,,,,,,,,,,,,
15551740,2005,4,,,,,,,,,,,,,,,,,,,
15551765,2005,4,,,,,,,,,,,,,,,,,,,
15551799,2005,4,,,,,,,,,,,,,,,,,,,
15561533,2005,4,,,,,,,,,,,,,,,,,,,
15561590,2005,4,,,,,,,,,,,,,,,,,,,
15561731,2005,4,,,,,,,,,,,,,,,,,,,
15561814,2005,4,,,,,,,,,,,,,,,,,,,
15585607,2005,4,,,,,,,,,,,,,,,,,,,
15585615,2005,4,,,,,,,,,,,,,,,,,,,
15585698,2005,4,,,,,,,,,,,,,,,,,,,
15585813,2005,4,,,,,,,,,,,,,,,,,,,
15586142,2005,4,,,,,,,,,,,,,,,,,,,
15586274,2005,4,,,,,,,,,,,,,,,,,,,
15586431,2005,4,,,,,,,,,,,,,,,,,,,
15586456,2005,4,,,,,,,,,,,,,,,,,,,
15586696,2005,4,,,,,,,,,,,,,,,,,,,
15586712,2005,4,,,,,,,,,,,,,,,,,,,
15587173,2005,4,,,,,,,,,,,,,,,,,,,
15587207,2005,4,,,,,,,,,,,,,,,,,,,
15587223,2005,4,,,,,,,,,,,,,,,,,,,
15587751,2005,4,,,,,,,,,,,,,,,,,,,
15587983,2005,4,,,,,,,,,,,,,,,,,,,
15588072,2005,4,,,,,,,,,,,,,,,,,,,
15588080,2005,4,,,,,,,,,,,,,,,,,,,
15588338,2005,4,,,,,,,,,,,,,,,,,,,
15594534,2005,4,,,,,,,,,,,,,,,,,,,
15594559,2005,4,,,,,,,,,,,,,,,,,,,
15594856,2005,4,,,,,,,,,,,,,,,,,,,
15595010,2005,4,,,,,,,,,,,,,,,,,,,
15669856,2005,4,,,,,,,,,,,,,,,,,,,
15703085,2005,4,,,,,,,,,,,,,,,,,,,
15703119,2005,4,,,,,,,,,,,,,,,,,,,
15551559,2005,3,,,,,,,,,,,,,,,,,,,
15551757,2005,3,,,,,,,,,,,,,,,,,,,
15551773,2005,3,,,,,,,,,,,,,,,,,,,
15561723,2005,3,,,,,,,,,,,,,,,,,,,
15585383,2005,3,,,,,,,,,,,,,,,,,,,
15585763,2005,3,,,,,,,,,,,,,,,,,,,
15585946,2005,3,,,,,,,,,,,,,,,,,,,
15585987,2005,3,,,,,,,,,,,,,,,,,,,
15586019,2005,3,,,,,,,,,,,,,,,,,,,
15586159,2005,3,,,,,,,,,,,,,,,,,,,
15586233,2005,3,,,,,,,,,,,,,,,,,,,
15586282,2005,3,,,,,,,,,,,,,,,,,,,
15586324,2005,3,,,,,,,,,,,,,,,,,,,
15586464,2005,3,,,,,,,,,,,,,,,,,,,
15587132,2005,3,,,,,,,,,,,,,,,,,,,
15587587,2005,3,,,,,,,,,,,,,,,,,,,
15587603,2005,3,,,,,,,,,,,,,,,,,,,
15587611,2005,3,,,,,,,,,,,,,,,,,,,
15587843,2005,3,,,,,,,,,,,,,,,,,,,
15587934,2005,3,,,,,,,,,,,,,,,,,,,
15588007,2005,3,,,,,,,,,,,,,,,,,,,
15588023,2005,3,,,,,,,,,,,,,,,,,,,
15588270,2005,3,,,,,,,,,,,,,,,,,,,
15588346,2005,3,,,,,,,,,,,,,,,,,,,
15588403,2005,3,,,,,,,,,,,,,,,,,,,
15588445,2005,3,,,,,,,,,,,,,,,,,,,
15588601,2005,3,,,,,,,,,,,,,,,,,,,
15595135,2005,3,,,,,,,,,,,,,,,,,,,
15595309,2005,3,,,,,,,,,,,,,,,,,,,
15595358,2005,3,,,,,,,,,,,,,,,,,,,
15595622,2005,3,,,,,,,,,,,,,,,,,,,
15702962,2005,3,,,,,,,,,,,,,,,,,,,
15703200,2005,3,,,,,,,,,,,,,,,,,,,
14985444,2005,2,,,,,,,,,,,,,,,,,,,
15551609,2005,2,,,,,,,,,,,,,,,,,,,
15585300,2005,2,,,,,,,,,,,,,,,,,,,
15585433,2005,2,,,,,,,,,,,,,,,,,,,
15585870,2005,2,,,,,,,,,,,,,,,,,,,
15586167,2005,2,,,,,,,,,,,,,,,,,,,
15586209,2005,2,,,,,,,,,,,,,,,,,,,
15586407,2005,2,,,,,,,,,,,,,,,,,,,
15586530,2005,2,,,,,,,,,,,,,,,,,,,
15586738,2005,2,,,,,,,,,,,,,,,,,,,
15586845,2005,2,,,,,,,,,,,,,,,,,,,
15586886,2005,2,,,,,,,,,,,,,,,,,,,
15587009,2005,2,,,,,,,,,,,,,,,,,,,
15587017,2005,2,,,,,,,,,,,,,,,,,,,
15587041,2005,2,,,,,,,,,,,,,,,,,,,
15587298,2005,2,,,,,,,,,,,,,,,,,,,
15587314,2005,2,,,,,,,,,,,,,,,,,,,
15587355,2005,2,,,,,,,,,,,,,,,,,,,
15587710,2005,2,,,,,,,,,,,,,,,,,,,
15587868,2005,2,,,,,,,,,,,,,,,,,,,
15587876,2005,2,,,,,,,,,,,,,,,,,,,
15587884,2005,2,,,,,,,,,,,,,,,,,,,
15588031,2005,2,,,,,,,,,,,,,,,,,,,
15588056,2005,2,,,,,,,,,,,,,,,,,,,
15588098,2005,2,,,,,,,,,,,,,,,,,,,
15588148,2005,2,,,,,,,,,,,,,,,,,,,
15588247,2005,2,,,,,,,,,,,,,,,,,,,
15588494,2005,2,,,,,,,,,,,,,,,,,,,
15588502,2005,2,,,,,,,,,,,,,,,,,,,
15588536,2005,2,,,,,,,,,,,,,,,,,,,
15594781,2005,2,,,,,,,,,,,,,,,,,,,
15594815,2005,2,,,,,,,,,,,,,,,,,,,
15594849,2005,2,,,,,,,,,,,,,,,,,,,
15595044,2005,2,,,,,,,,,,,,,,,,,,,
15595168,2005,2,,,,,,,,,,,,,,,,,,,
15595341,2005,2,,,,,,,,,,,,,,,,,,,
15595366,2005,2,,,,,,,,,,,,,,,,,,,
15595697,2005,2,,,,,,,,,,,,,,,,,,,
15595705,2005,2,,,,,,,,,,,,,,,,,,,
15703242,2005,2,,,,,,,,,,,,,,,,,,,
15724248,2005,2,,,,,,,,,,,,,,,,,,,
15724388,2005,2,,,,,,,,,,,,,,,,,,,
16315640,2005,2,,,,,,,,,,,,,,,,,,,
14985352,2005,1,,,,,,,,,,,,,,,,,,,
15547805,2005,1,,,,,,,,,,,,,,,,,,,
15548225,2005,1,,,,,,,,,,,,,,,,,,,
15551427,2005,1,,,,,,,,,,,,,,,,,,,
15551484,2005,1,,,,,,,,,,,,,,,,,,,
15551658,2005,1,,,,,,,,,,,,,,,,,,,
15561632,2005,1,,,,,,,,,,,,,,,,,,,
15561681,2005,1,,,,,,,,,,,,,,,,,,,
15585367,2005,1,,,,,,,,,,,,,,,,,,,
15585623,2005,1,,,,,,,,,,,,,,,,,,,
15585672,2005,1,,,,,,,,,,,,,,,,,,,
15585755,2005,1,,,,,,,,,,,,,,,,,,,
15585771,2005,1,,,,,,,,,,,,,,,,,,,
15585797,2005,1,,,,,,,,,,,,,,,,,,,
15585847,2005,1,,,,,,,,,,,,,,,,,,,
15585912,2005,1,,,,,,,,,,,,,,,,,,,
15585961,2005,1,,,,,,,,,,,,,,,,,,,
15586068,2005,1,,,,,,,,,,,,,,,,,,,
15586092,2005,1,,,,,,,,,,,,,,,,,,,
15586183,2005,1,,,,,,,,,,,,,,,,,,,
15586290,2005,1,,,,,,,,,,,,,,,,,,,
15586308,2005,1,,,,,,,,,,,,,,,,,,,
15586340,2005,1,,,,,,,,,,,,,,,,,,,
15586589,2005,1,,,,,,,,,,,,,,,,,,,
15586613,2005,1,,,,,,,,,,,,,,,,,,,
15586852,2005,1,,,,,,,,,,,,,,,,,,,
15587165,2005,1,,,,,,,,,,,,,,,,,,,
15587181,2005,1,,,,,,,,,,,,,,,,,,,
15587199,2005,1,,,,,,,,,,,,,,,,,,,
15587264,2005,1,,,,,,,,,,,,,,,,,,,
15587454,2005,1,,,,,,,,,,,,,,,,,,,
15587470,2005,1,,,,,,,,,,,,,,,,,,,
15587637,2005,1,,,,,,,,,,,,,,,,,,,
15587652,2005,1,,,,,,,,,,,,,,,,,,,
15587678,2005,1,,,,,,,,,,,,,,,,,,,
15587702,2005,1,,,,,,,,,,,,,,,,,,,
15587827,2005,1,,,,,,,,,,,,,,,,,,,
15587892,2005,1,,,,,,,,,,,,,,,,,,,
15588460,2005,1,,,,,,,,,,,,,,,,,,,
15588569,2005,1,,,,,,,,,,,,,,,,,,,
15588627,2005,1,,,,,,,,,,,,,,,,,,,
15594419,2005,1,,,,,,,,,,,,,,,,,,,
15594518,2005,1,,,,,,,,,,,,,,,,,,,
15594526,2005,1,,,,,,,,,,,,,,,,,,,
15594674,2005,1,,,,,,,,,,,,,,,,,,,
15594690,2005,1,,,,,,,,,,,,,,,,,,,
15594724,2005,1,,,,,,,,,,,,,,,,,,,
15594971,2005,1,,,,,,,,,,,,,,,,,,,
15595069,2005,1,,,,,,,,,,,,,,,,,,,
15595234,2005,1,,,,,,,,,,,,,,,,,,,
15595556,2005,1,,,,,,,,,,,,,,,,,,,
15669948,2005,1,,,,,,,,,,,,,,,,,,,
15703010,2005,1,,,,,,,,,,,,,,,,,,,
15703234,2005,1,,,,,,,,,,,,,,,,,,,
15703333,2005,1,,,,,,,,,,,,,,,,,,,
15724081,2005,1,,,,,,,,,,,,,,,,,,,
15724404,2005,1,,,,,,,,,,,,,,,,,,,
15835762,2005,1,,,,,,,,,,,,,,,,,,,
15548118,2005,0,,,,,,,,,,,,,,,,,,,
15551500,2005,0,,,,,,,,,,,,,,,,,,,
15551526,2005,0,,,,,,,,,,,,,,,,,,,
15551542,2005,0,,,,,,,,,,,,,,,,,,,
15551674,2005,0,,,,,,,,,,,,,,,,,,,
15551708,2005,0,,,,,,,,,,,,,,,,,,,
15561558,2005,0,,,,,,,,,,,,,,,,,,,
15561574,2005,0,,,,,,,,,,,,,,,,,,,
15561764,2005,0,,,,,,,,,,,,,,,,,,,
15585326,2005,0,,,,,,,,,,,,,,,,,,,
15585466,2005,0,,,,,,,,,,,,,,,,,,,
15585730,2005,0,,,,,,,,,,,,,,,,,,,
15586118,2005,0,,,,,,,,,,,,,,,,,,,
15586126,2005,0,,,,,,,,,,,,,,,,,,,
15586373,2005,0,,,,,,,,,,,,,,,,,,,
15586381,2005,0,,,,,,,,,,,,,,,,,,,
15586415,2005,0,,,,,,,,,,,,,,,,,,,
15586522,2005,0,,,,,,,,,,,,,,,,,,,
15586563,2005,0,,,,,,,,,,,,,,,,,,,
15586639,2005,0,,,,,,,,,,,,,,,,,,,
15586662,2005,0,,,,,,,,,,,,,,,,,,,
15586753,2005,0,,,,,,,,,,,,,,,,,,,
15586787,2005,0,,,,,,,,,,,,,,,,,,,
15586878,2005,0,,,,,,,,,,,,,,,,,,,
15586902,2005,0,,,,,,,,,,,,,,,,,,,
15586910,2005,0,,,,,,,,,,,,,,,,,,,
15586944,2005,0,,,,,,,,,,,,,,,,,,,
15587280,2005,0,,,,,,,,,,,,,,,,,,,
15587413,2005,0,,,,,,,,,,,,,,,,,,,
15587561,2005,0,,,,,,,,,,,,,,,,,,,
15587629,2005,0,,,,,,,,,,,,,,,,,,,
15587736,2005,0,,,,,,,,,,,,,,,,,,,
15587918,2005,0,,,,,,,,,,,,,,,,,,,
15588049,2005,0,,,,,,,,,,,,,,,,,,,
15588171,2005,0,,,,,,,,,,,,,,,,,,,
15588288,2005,0,,,,,,,,,,,,,,,,,,,
15588304,2005,0,,,,,,,,,,,,,,,,,,,
15588437,2005,0,,,,,,,,,,,,,,,,,,,
15588593,2005,0,,,,,,,,,,,,,,,,,,,
15594476,2005,0,,,,,,,,,,,,,,,,,,,
15594567,2005,0,,,,,,,,,,,,,,,,,,,
15594682,2005,0,,,,,,,,,,,,,,,,,,,
15594716,2005,0,,,,,,,,,,,,,,,,,,,
15594823,2005,0,,,,,,,,,,,,,,,,,,,
15594880,2005,0,,,,,,,,,,,,,,,,,,,
15594997,2005,0,,,,,,,,,,,,,,,,,,,
15595028,2005,0,,,,,,,,,,,,,,,,,,,
15595036,2005,0,,,,,,,,,,,,,,,,,,,
15595176,2005,0,,,,,,,,,,,,,,,,,,,
15595192,2005,0,,,,,,,,,,,,,,,,,,,
15595200,2005,0,,,,,,,,,,,,,,,,,,,
15595325,2005,0,,,,,,,,,,,,,,,,,,,
15595374,2005,0,,,,,,,,,,,,,,,,,,,
15595465,2005,0,,,,,,,,,,,,,,,,,,,
15595531,2005,0,,,,,,,,,,,,,,,,,,,
15669864,2005,0,,,,,,,,,,,,,,,,,,,
15669872,2005,0,,,,,,,,,,,,,,,,,,,
15670037,2005,0,,,,,,,,,,,,,,,,,,,
15702913,2005,0,,,,,,,,,,,,,,,,,,,
15702921,2005,0,,,,,,,,,,,,,,,,,,,
15702947,2005,0,,,,,,,,,,,,,,,,,,,
15702954,2005,0,,,,,,,,,,,,,,,,,,,
15703077,2005,0,,,,,,,,,,,,,,,,,,,
15703176,2005,0,,,,,,,,,,,,,,,,,,,
15703267,2005,0,,,,,,,,,,,,,,,,,,,
15703275,2005,0,,,,,,,,,,,,,,,,,,,
15703283,2005,0,,,,,,,,,,,,,,,,,,,
16520785,2005,0,,,,,,,,,,,,,,,,,,,
16836058,2005,0,,,,,,,,,,,,,,,,,,,
16316515,2006,13,,,,,,,,,,,,,,,,,,,
14770010,2006,12,,,,,,,,,,,,,,,,,,,
15780372,2006,11,,,,,,,,,,,,,,,,,,,
15797004,2006,11,,,,,,,,,,,,,,,,,,,
15797285,2006,10,,,,,,,,,,,,,,,,,,,
15799968,2006,10,,,,,,,,,,,,,,,,,,,
15797368,2006,8,,,,,,,,,,,,,,,,,,,
15797632,2006,8,,,,,,,,,,,,,,,,,,,
15798101,2006,8,,,,,,,,,,,,,,,,,,,
15798283,2006,8,,,,,,,,,,,,,,,,,,,
15798309,2006,8,,,,,,,,,,,,,,,,,,,
15798572,2006,8,,,,,,,,,,,,,,,,,,,
15800386,2006,8,,,,,,,,,,,,,,,,,,,
15900764,2006,8,,,,,,,,,,,,,,,,,,,
15796568,2006,7,,,,,,,,,,,,,,,,,,,
15797012,2006,7,,,,,,,,,,,,,,,,,,,
15797293,2006,7,,,,,,,,,,,,,,,,,,,
15799505,2006,7,,,,,,,,,,,,,,,,,,,
15799901,2006,7,,,,,,,,,,,,,,,,,,,
15800147,2006,7,,,,,,,,,,,,,,,,,,,
15800444,2006,7,,,,,,,,,,,,,,,,,,,
15801988,2006,7,,,,,,,,,,,,,,,,,,,
15900608,2006,7,,,,,,,,,,,,,,,,,,,
15780224,2006,6,,,,,,,,,,,,,,,,,,,
15796980,2006,6,,,,,,,,,,,,,,,,,,,
15797806,2006,6,,,,,,,,,,,,,,,,,,,
15798390,2006,6,,,,,,,,,,,,,,,,,,,
15798432,2006,6,,,,,,,,,,,,,,,,,,,
15798440,2006,6,,,,,,,,,,,,,,,,,,,
15799323,2006,6,,,,,,,,,,,,,,,,,,,
15799786,2006,6,,,,,,,,,,,,,,,,,,,
15800287,2006,6,,,,,,,,,,,,,,,,,,,
15800311,2006,6,,,,,,,,,,,,,,,,,,,
15802085,2006,6,,,,,,,,,,,,,,,,,,,
15900863,2006,6,,,,,,,,,,,,,,,,,,,
15796402,2006,5,,,,,,,,,,,,,,,,,,,
15796857,2006,5,,,,,,,,,,,,,,,,,,,
15796915,2006,5,,,,,,,,,,,,,,,,,,,
15797079,2006,5,,,,,,,,,,,,,,,,,,,
15797657,2006,5,,,,,,,,,,,,,,,,,,,
15798127,2006,5,,,,,,,,,,,,,,,,,,,
15798903,2006,5,,,,,,,,,,,,,,,,,,,
15799570,2006,5,,,,,,,,,,,,,,,,,,,
15799828,2006,5,,,,,,,,,,,,,,,,,,,
15801749,2006,5,,,,,,,,,,,,,,,,,,,
15801889,2006,5,,,,,,,,,,,,,,,,,,,
15898570,2006,5,,,,,,,,,,,,,,,,,,,
15900715,2006,5,,,,,,,,,,,,,,,,,,,
15901200,2006,5,,,,,,,,,,,,,,,,,,,
15796386,2006,4,,,,,,,,,,,,,,,,,,,
15796816,2006,4,,,,,,,,,,,,,,,,,,,
15797103,2006,4,,,,,,,,,,,,,,,,,,,
15797152,2006,4,,,,,,,,,,,,,,,,,,,
15797160,2006,4,,,,,,,,,,,,,,,,,,,
15797590,2006,4,,,,,,,,,,,,,,,,,,,
15797665,2006,4,,,,,,,,,,,,,,,,,,,
15798002,2006,4,,,,,,,,,,,,,,,,,,,
15798184,2006,4,,,,,,,,,,,,,,,,,,,
15798200,2006,4,,,,,,,,,,,,,,,,,,,
15798242,2006,4,,,,,,,,,,,,,,,,,,,
15798267,2006,4,,,,,,,,,,,,,,,,,,,
15798325,2006,4,,,,,,,,,,,,,,,,,,,
15798614,2006,4,,,,,,,,,,,,,,,,,,,
15798838,2006,4,,,,,,,,,,,,,,,,,,,
15798978,2006,4,,,,,,,,,,,,,,,,,,,
15799265,2006,4,,,,,,,,,,,,,,,,,,,
15799281,2006,4,,,,,,,,,,,,,,,,,,,
15799620,2006,4,,,,,,,,,,,,,,,,,,,
15799711,2006,4,,,,,,,,,,,,,,,,,,,
15799802,2006,4,,,,,,,,,,,,,,,,,,,
15800006,2006,4,,,,,,,,,,,,,,,,,,,
15800014,2006,4,,,,,,,,,,,,,,,,,,,
15800337,2006,4,,,,,,,,,,,,,,,,,,,
15800535,2006,4,,,,,,,,,,,,,,,,,,,
15800550,2006,4,,,,,,,,,,,,,,,,,,,
15801624,2006,4,,,,,,,,,,,,,,,,,,,
15801640,2006,4,,,,,,,,,,,,,,,,,,,
15801822,2006,4,,,,,,,,,,,,,,,,,,,
15900871,2006,4,,,,,,,,,,,,,,,,,,,
15749781,2006,3,,,,,,,,,,,,,,,,,,,
15780125,2006,3,,,,,,,,,,,,,,,,,,,
15780448,2006,3,,,,,,,,,,,,,,,,,,,
15796519,2006,3,,,,,,,,,,,,,,,,,,,
15796741,2006,3,,,,,,,,,,,,,,,,,,,
15796956,2006,3,,,,,,,,,,,,,,,,,,,
15796964,2006,3,,,,,,,,,,,,,,,,,,,
15796972,2006,3,,,,,,,,,,,,,,,,,,,
15797269,2006,3,,,,,,,,,,,,,,,,,,,
15797277,2006,3,,,,,,,,,,,,,,,,,,,
15797327,2006,3,,,,,,,,,,,,,,,,,,,
15797459,2006,3,,,,,,,,,,,,,,,,,,,
15797525,2006,3,,,,,,,,,,,,,,,,,,,
15797707,2006,3,,,,,,,,,,,,,,,,,,,
15797723,2006,3,,,,,,,,,,,,,,,,,,,
15797962,2006,3,,,,,,,,,,,,,,,,,,,
15798010,2006,3,,,,,,,,,,,,,,,,,,,
15798358,2006,3,,,,,,,,,,,,,,,,,,,
15798374,2006,3,,,,,,,,,,,,,,,,,,,
15798473,2006,3,,,,,,,,,,,,,,,,,,,
15798507,2006,3,,,,,,,,,,,,,,,,,,,
15798598,2006,3,,,,,,,,,,,,,,,,,,,
15798929,2006,3,,,,,,,,,,,,,,,,,,,
15799133,2006,3,,,,,,,,,,,,,,,,,,,
15799596,2006,3,,,,,,,,,,,,,,,,,,,
15799695,2006,3,,,,,,,,,,,,,,,,,,,
15800261,2006,3,,,,,,,,,,,,,,,,,,,
15800493,2006,3,,,,,,,,,,,,,,,,,,,
15801681,2006,3,,,,,,,,,,,,,,,,,,,
15801707,2006,3,,,,,,,,,,,,,,,,,,,
15807654,2006,3,,,,,,,,,,,,,,,,,,,
15898893,2006,3,,,,,,,,,,,,,,,,,,,
15900699,2006,3,,,,,,,,,,,,,,,,,,,
15780174,2006,2,,,,,,,,,,,,,,,,,,,
15780281,2006,2,,,,,,,,,,,,,,,,,,,
15780315,2006,2,,,,,,,,,,,,,,,,,,,
15780356,2006,2,,,,,,,,,,,,,,,,,,,
15780422,2006,2,,,,,,,,,,,,,,,,,,,
15796428,2006,2,,,,,,,,,,,,,,,,,,,
15796527,2006,2,,,,,,,,,,,,,,,,,,,
15796675,2006,2,,,,,,,,,,,,,,,,,,,
15796709,2006,2,,,,,,,,,,,,,,,,,,,
15796790,2006,2,,,,,,,,,,,,,,,,,,,
15796949,2006,2,,,,,,,,,,,,,,,,,,,
15797137,2006,2,,,,,,,,,,,,,,,,,,,
15797228,2006,2,,,,,,,,,,,,,,,,,,,
15797384,2006,2,,,,,,,,,,,,,,,,,,,
15797418,2006,2,,,,,,,,,,,,,,,,,,,
15797434,2006,2,,,,,,,,,,,,,,,,,,,
15797848,2006,2,,,,,,,,,,,,,,,,,,,
15798093,2006,2,,,,,,,,,,,,,,,,,,,
15798143,2006,2,,,,,,,,,,,,,,,,,,,
15798523,2006,2,,,,,,,,,,,,,,,,,,,
15798606,2006,2,,,,,,,,,,,,,,,,,,,
15798713,2006,2,,,,,,,,,,,,,,,,,,,
15798770,2006,2,,,,,,,,,,,,,,,,,,,
15798796,2006,2,,,,,,,,,,,,,,,,,,,
15798853,2006,2,,,,,,,,,,,,,,,,,,,
15799026,2006,2,,,,,,,,,,,,,,,,,,,
15799117,2006,2,,,,,,,,,,,,,,,,,,,
15799125,2006,2,,,,,,,,,,,,,,,,,,,
15799430,2006,2,,,,,,,,,,,,,,,,,,,
15799539,2006,2,,,,,,,,,,,,,,,,,,,
15799604,2006,2,,,,,,,,,,,,,,,,,,,
15799919,2006,2,,,,,,,,,,,,,,,,,,,
15800030,2006,2,,,,,,,,,,,,,,,,,,,
15800121,2006,2,,,,,,,,,,,,,,,,,,,
15800170,2006,2,,,,,,,,,,,,,,,,,,,
15800196,2006,2,,,,,,,,,,,,,,,,,,,
15801665,2006,2,,,,,,,,,,,,,,,,,,,
15801939,2006,2,,,,,,,,,,,,,,,,,,,
15801954,2006,2,,,,,,,,,,,,,,,,,,,
15802044,2006,2,,,,,,,,,,,,,,,,,,,
15807662,2006,2,,,,,,,,,,,,,,,,,,,
